V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
15	0.990504333961145	0.766280917633002	0.622260488165373	0.608164351122572	0.569446396807358	0.498070800873273	0.466752355678729	0.374707323847345	0.350248013355911	0.346365885091111	0.332768338993907	0.307715739895685	0.28839025392929	0.261574396240992
16	0.9895946631735	0.845129866943212	0.863046212341772	0.824332500838698	0.740541337029813	0.699173513997198	0.824732046443904	0.827783202760639	0.79891529979918	0.797345062931846	0.773678337520722	0.752990073332487	0.745591725434532	0.671693880745947
17	0.989850445724634	0.804830783880155	0.779707330150846	0.717068654917147	0.55039103704941	0.32772534586248	0.422916259937949	0.432641238230767	0.447461855557694	0.514982319743566	0.487005877371338	0.399620610739829	0.32787842166893	0.484753275954746
18	0.989783667457318	0.833191103061968	0.81130446675834	0.770735666245501	0.710920139396113	0.680662384133808	0.803192603955998	0.795807633374048	0.761035759263165	0.743399180572145	0.691192650343381	0.643249049917874	0.614909077914796	0.541030768685979
19	0.989451488655035	0.909061400467511	0.820193873694891	0.779905202284046	0.727043894236804	0.754522769173323	0.73811116168862	0.727652143505644	0.721931990448737	0.673238051055243	0.578922355283126	0.658946108545448	0.647713166588515	0.627678875350793
20	0.989526028910064	0.793455916104603	0.746740846677846	0.721360663207567	0.663362978323239	0.688404176132422	0.646246193773605	0.560937258737124	0.717180682448311	0.707979274039418	0.696912211526216	0.673460010932363	0.661466867643729	0.650539289933115
21	0.984904643502305	0.991081610718273	0.954168801502269	0.878902711165906	0.854121799719108	0.880720771888469	0.853273564453105	0.761503175640233	0.816327450396806	0.784649283772916	0.872795284495948	0.86153455981421	0.852397223475688	0.831499122850538
22	0.989460277984912	0.916920381592295	0.869645039066993	0.85075738004283	0.794038844182469	0.818634003317908	0.783543247398539	0.697395491295517	0.836385357927989	0.82630649260146	0.810062242343967	0.790398208213779	0.772050552138495	0.755848953196281
23	0.98908881422341	0.87936709424299	0.773280070732971	0.725704208197551	0.660038891397922	0.630928633382152	0.750822633218624	0.758068018903544	0.72701656088657	0.724354934125197	0.700445052776041	0.667768543856475	0.660410374875032	0.611811044965298
24	0.989653608102303	0.913727776369991	0.861438656722738	0.832788437671867	0.773315989507155	0.767963399410703	0.742237259356542	0.672972539884702	0.715507475284425	0.71634933982716	0.700489468436288	0.682802440382221	0.664704048222093	0.647580397966287
25	0.989978781958209	0.86316509238986	0.820114537292471	0.778647125015736	0.66386714259819	0.600010592868147	0.696780699630975	0.681360396201173	0.618878803944967	0.565541610026297	0.133470839268957	0.275835888359194	-0.16372128323871	0.41623682925101
26	0.989850997326226	0.836454924084923	0.853983462041677	0.813842804425809	0.72424953836876	0.680610651569065	0.79536415113086	0.804882066410127	0.757600497998217	0.714639383705866	0.661000584552413	0.564345656362954	0.483172876987755	0.516873149663552
27	0.983854748952651	0.991664565842034	0.967475826108502	0.744752858347975	0.634845506358562	0.489693348936992	0.738261407110523	0.741589533756831	0.701722606663311	0.540550728723607	0.613975844097111	0.58622541124053	0.609936730328915	0.625818992029674
28	0.989910863000773	0.914522096478072	0.734670333706003	0.736269424479184	0.698728235341043	0.787530925414213	0.779689231315407	0.773767700668358	0.755095039790575	0.699350697007937	0.615367868150531	0.704411323707898	0.681278568872916	0.611884791346936
29	0.984866822267077	0.991878780801224	0.958431754565167	0.818615664744925	0.78404786773138	0.846291818383551	0.827805767225272	0.749860228055501	0.809638639316561	0.781383326799529	0.877076393593214	0.867679121230654	0.858079845668057	0.839207242638608
30	0.985699430996313	0.992645661624982	0.965679775682578	0.886724171639412	0.810379093553084	0.667055925860173	0.463550220938104	0.513648793063796	0.493134222697084	0.60796597346977	0.560829811205607	0.567550503708177	0.546998312941777	0.559127515437576
31	0.990417122413889	0.696466728085802	0.785417112068663	0.777553924825777	0.747616924243064	0.804831938900852	0.793472405456733	0.774408632263112	0.731260237775016	0.65832382426213	0.556200657675013	0.611464656740202	0.534736890957384	0.56390041147183
32	0.989080061459792	0.88582809038286	0.870844987001602	0.829482226977409	0.7353047112835	0.686669935309641	0.806494936051842	0.805416317653814	0.782891779464542	0.778778390978939	0.755590310810833	0.727616735979696	0.71400163108817	0.648244140917219
33	0.989689296173474	0.917456510621559	0.717126332727472	0.718395920921144	0.679979119776556	0.683599978780337	0.658546418048003	0.58286306062936	0.678099146685347	0.667220981485375	0.618000019019977	0.5492323994974	0.489178859056377	0.414308017885298
34	0.990180941251512	0.807780082412905	0.798860064129583	0.720829654485848	0.504102174182542	0.374141572191963	0.473455756166226	0.469285011009798	0.448483456428452	0.346310244899947	0.258116008581152	0.336259547516492	0.339213951238714	0.16538512143075
35	0.990863787080617	0.809845977312392	0.843864225325226	0.823575156458349	0.759322356131781	0.69705281373458	0.580810763280572	0.462160070469668	0.789343809347036	0.802276943733112	0.768655056767908	0.796752504457675	0.776723064410629	0.726889326636835
36	0.983750375328534	0.845724908779882	0.786649723203795	0.716304575350713	0.500700308903904	0.409690849712911	0.521125370128811	0.531261824809968	0.548221457001727	0.581470523846981	0.0321790996004411	0.248656660991655	0.258198992584623	0.629452655846647
37	0.984302967824672	0.99251759461746	0.96726738082265	0.886399446460428	0.824764827720669	0.717243466647617	0.811561293558322	0.772510832362784	0.697646875776822	0.553657249210974	0.469224895113032	0.365064723904625	0.729204426732921	0.743867696718015
38	0.984576567882619	0.992205505103837	0.968027132212323	0.893695278404756	0.839227593826436	0.73261662220594	0.796083798886663	0.760625087696277	0.693880634465254	0.565558984119561	0.475845413189095	0.373949403021559	0.70670158464549	0.721293654529639
39	0.989481411995988	0.738975870626752	0.784884796337652	0.768655464762414	0.711921894110005	0.696445057805992	0.597551158911103	0.483788981777826	0.717131100349637	0.72536439088763	0.701598849566664	0.733004859898822	0.712495434076491	0.651355645524148
40	0.989338283774612	0.842872710465472	0.597724356108221	0.524238345601673	0.315458268064631	0.550022478884397	0.629055696384639	0.60245472301835	0.494121991277691	0.584602623592778	0.586248358713973	0.454907199544348	0.268434707346465	0.608755618065608
41	0.984547196459244	0.992329722967599	0.964607361673378	0.665585519734547	0.632795569518774	0.50952868008549	0.717550417927393	0.697692242876311	0.67617657750582	0.655888975815997	0.476085719071423	0.422669806751509	0.669710874586806	0.66777733694502
42	0.989567048677243	0.792270594218928	0.81205560304898	0.791547216180483	0.660624255489453	0.336701657160842	0.480072357917901	0.482613083505343	0.423098911896169	0.521780475349	0.508685955988665	0.431110755290492	0.221020834604169	0.472134593316287
43	0.989871035990521	0.791504661057827	0.865985732149631	0.849570486735358	0.787964174006416	0.84741252610827	0.830535428043044	0.813982269570545	0.767217382834835	0.62962387367701	0.289935746471754	0.784642523268182	0.800907398723351	0.804773000659811
44	0.990132251708521	0.779494913958775	0.793095024948056	0.782576325074302	0.726556752015731	0.709057992363211	0.603065704358521	0.493450971172084	0.693853005796287	0.711419176640213	0.681221996593066	0.715195168496351	0.694880961445834	0.635026350614529
45	0.983928696664205	0.846590213575448	0.796380447457357	0.736514934682585	0.537295253830158	0.384323330605525	0.486531559941156	0.499591829019543	0.519479463626328	0.573285097103352	0.387284378037446	0.33528473084362	0.249620785639347	0.0749526964893755
46	0.827765699775712	0.848011976344441	0.848299317781064	0.773401210835116	0.659134002938935	0.607180269919474	0.702860219176812	0.691552722173833	0.632331725716253	0.601747991187317	0.456885399628001	0.379197915282804	0.360588646247145	0.100409911185939
47	0.989943167569	0.679789969063129	0.863750299868827	0.853015290104068	0.784213157134875	0.826785455379273	0.804944270776585	0.780904836756512	0.720133055895864	0.527823207764825	0.0427222340872077	0.741073381981673	0.763714135429714	0.773455656945646
48	0.988663348939474	0.868685040062981	0.862540916177471	0.841908422148805	0.774899636387239	0.760925478901055	0.656178493969745	0.537221238984012	0.683894656856959	0.679864860824806	0.644013478152079	0.653109606838808	0.621965223986627	0.553564659405557
49	0.984369563297076	0.992820813455229	0.957673932212923	0.770602384859697	0.70424753301652	0.757242805433561	0.709496573158078	0.697883666049281	0.685990314262283	0.651984967145985	0.776005903772005	0.771169396122867	0.739197291619006	0.723637497698109
50	0.989359619802964	0.917327598715526	0.833026632035131	0.824949608380304	0.780322051412984	0.783689064696589	0.745950634964079	0.65070934195406	0.798405867999715	0.799900452475098	0.791087490829996	0.777914552964786	0.760697215927761	0.745952471542703
51	0.989852601541141	0.917355462440127	0.870359675359153	0.849175205760736	0.794561017415265	0.81911010471565	0.782005811185695	0.69966370192006	0.793080258739375	0.801329183399403	0.790290105161325	0.767167253884568	0.739997727134083	0.713658292001603
52	0.990023802240065	0.80991922485341	0.76782124263317	0.715246198416361	0.532863876758804	0.378783151993214	0.522789655492344	0.551309135422397	0.569468860778017	0.600078571206068	0.127972636123914	0.300184904157551	0.300295102341599	0.592250714449876
53	0.782066637160414	0.883021225355972	0.813146855574354	0.557628155882305	0.320090025853174	0.161009985272039	0.348848711928586	-0.333918188087272	-0.174264035204536	0.249761861281073	0.164626830906394	0.287993015207676	-0.242630184935921	0.0167439647365182
54	0.983773971150093	0.992210651210179	0.958325208533554	0.847379997678639	0.79884330800055	0.791389673024808	0.717046128876252	0.669208348775712	0.660486010245609	0.368271237566549	0.204569488599588	0.356551848523746	0.27566666460656	0.275873971939929
55	0.764811109580141	0.883930263821619	0.8734463997843	0.826498870675549	0.694020266278031	0.659390342984309	0.740827578065851	0.754768479950349	0.718479233048527	0.709480488478442	0.607125655529445	0.530025607285131	0.492355605636457	0.336363445835596
56	0.984241859139331	0.992278772358591	0.961498801344091	0.600702754808389	0.544457004034247	0.469292633233467	0.43413933939306	0.430241425963941	0.384059380440058	0.0261413887391751	0.261229059166384	0.358917114913239	0.221079062592312	0.215322338993665
57	0.984856966327023	0.799469788672578	0.768558126599418	0.817267156850193	0.707587203137097	0.539065438536638	0.656938240409296	0.685092396749399	0.653333287275832	0.678642321691114	0.695767443730003	0.680577076115812	0.652445574820992	0.649628737152145
58	0.969162882194237	0.861504315705693	0.800189490532542	0.735769469148365	0.651928189047214	0.628515972278174	0.672127673824421	0.65269263700026	0.584556079164376	0.488501139786184	0.349312287749993	-0.228276555279382	0.296414455125167	0.353949728844497
59	0.990050339339548	0.902937174653623	0.846817717763068	0.831368998875592	0.778965648273168	0.831711465509155	0.825189026676409	0.814857145218754	0.812209490916857	0.764662794788118	0.694999832789732	0.763536962513341	0.756708173613191	0.751918437348006
60	0.989763452426664	0.913035810286727	0.875216499067803	0.857107275715962	0.790524151626339	0.845896933100745	0.836829933016583	0.824955166570958	0.807122843112838	0.758771408564562	0.683043108886786	0.711254341853987	0.703176714669615	0.693245277585042
61	0.985050676799436	0.992279260547304	0.961158966780704	0.793912502450814	0.722691205057123	0.774171619679749	0.723579421382528	0.706907965048679	0.699091368483992	0.657514871430642	0.781283787019948	0.776505870481206	0.751599470343375	0.735978891779917
62	0.990351121576761	0.918551181074931	0.873295571607032	0.852218635716772	0.796160504417798	0.822426539523421	0.787998323811536	0.705733678075579	0.787835677470254	0.796693840309619	0.790193065918383	0.776857115054195	0.760871084473337	0.736143303396221
63	0.989822180424976	0.911056821991634	0.733261786677326	0.726372385541922	0.681819610279307	0.754764185513174	0.737301652554083	0.731242308768503	0.695942791016971	0.638049463144822	0.542874133969443	0.627272701576123	0.581085679168289	0.573084416583438
64	0.984840939478118	0.991681915919877	0.960501359857256	0.819205615246582	0.787500213524172	0.84736081353753	0.832508372445099	0.740996444819579	0.80792612094578	0.778614820511041	0.866739292635255	0.845133341966531	0.782755428913229	0.630142398432297
65	0.984551792006004	0.99262491760304	0.969767295228736	0.782053217519357	0.730880806949794	0.644766248430278	0.830977529812009	0.812869713822801	0.784185260981946	0.749848772576535	0.594543087565258	0.528160276431164	0.739374187739577	0.72907872414003
66	0.98926848589371	0.820167496458912	0.941017659591947	0.925026542661214	0.865202201562304	0.964981321608477	0.958392691965501	0.949391339798543	0.942102955636594	0.885912290171359	0.799713045957004	0.873273364230631	0.859129836055577	0.846154005542289
67	0.989737456656072	0.810198936792761	0.843337083399541	0.826518800632614	0.770891438617986	0.746090345743701	0.635985251027819	0.504137697925716	0.72802905093864	0.741097513432522	0.698952208225163	0.727658839029351	0.701090543261911	0.657599839378535
68	0.984465677941174	0.992512506832162	0.964941202037111	0.755330408521393	0.721534123687473	0.607752551960353	0.757032136153511	0.740985621586625	0.724545525083855	0.682060109359385	0.580532593582635	0.529102200235332	0.6056622869383	0.578235678292971
69	0.990230027261943	0.843995649678162	0.774730299402203	0.718015599684288	0.510856269320845	0.435038790889869	0.540769763587755	0.558478225160394	0.573705019871943	0.618459116013916	0.186450956904316	0.330340770545651	0.312352831282123	0.575676544449235
70	0.80186095813717	0.883470839782577	0.873413303878349	0.833845475916777	0.725585414168121	0.684336545723239	0.802278533220413	0.815924829116556	0.797367683170511	0.798360047336001	0.779433190343018	0.760399521420016	0.756709952908185	0.688013261794999
71	0.985325854684074	0.991691416211575	0.955758150746078	0.877938347667713	0.855720158750033	0.883865206079783	0.847646230432406	0.768693030087036	0.801607280748492	0.738192933903299	0.784658359261527	0.718346514099518	0.613654383220888	0.607233023843826
72	0.984564420532148	0.992663441589416	0.966980201038316	0.892767349900691	0.81910174248157	0.70749302332359	0.810030571299819	0.781799644860118	0.72898010665734	0.619048721107377	0.500288139757287	0.409937098401137	0.438266116149419	0.45026242035971
73	0.989785549267656	0.792438601007458	0.862969679752311	0.817932893770727	0.67626828993598	0.181798761353404	0.391963353400961	0.426953678803543	0.47369110827123	0.558577706177121	0.56240215103912	0.439846869542276	0.270071684568299	0.578979231107448
74	0.989612059586082	0.769692619924289	0.620535016830853	0.557199503768186	0.371100637980294	0.307980321199049	0.401489260695763	0.288203824325019	0.533264983353512	0.587413520351062	0.557920907656764	0.579220604085261	0.572651469029455	0.570630555533768
75	0.989563537550633	0.918735812091296	0.829872827705051	0.805296994472871	0.758605882490774	0.778522030020889	0.753845595038775	0.682611525792195	0.748592369794515	0.749934946879698	0.736309594028075	0.71656012250955	0.70106785424255	0.687984093598066
76	0.824898107934219	0.843062428778374	0.70781784902677	0.512960842080331	0.231884270510098	0.411479511329438	0.438576125539786	0.394306423469757	0.349753942427934	0.162394761923401	0.153601357218116	0.383876120881491	0.723482687124093	-0.0332918181814209
77	0.984807044014165	0.992207782542825	0.965526263472246	0.88128195791289	0.807670587354124	0.670271185275206	0.473113547533419	0.553725276867183	0.517188395787232	0.574791496408312	-0.277385724948523	-0.107953743126074	0.655330916783415	0.682847154758305
78	0.989885649247683	0.696968499625104	0.777361170830743	0.769109537456248	0.609366601887902	0.40415796329396	0.553769530021855	0.551225907895527	0.35347112228584	0.462593447755098	0.442578743378676	0.392624731647916	0.314644544807665	0.502165326037887
79	0.989083001427086	0.910202252716786	0.768034491849442	0.713195958245846	0.542143301265019	0.293661291887413	0.449264403568584	0.45788320160626	0.454829979350897	0.531844429194466	0.512067620236491	0.432076122010319	0.361204730866641	0.514085154772726
80	0.989722052514414	0.916773316966059	0.853447631456242	0.831728673378821	0.776115329073118	0.737664797117006	0.685696514489042	0.576816154226564	0.707607392814597	0.649990951622299	0.587336712544183	0.542731938940042	0.475749655277478	0.437329677587428
81	0.984118290302678	0.95940023713146	0.833968704224842	0.753505774575708	0.64098194249961	-0.385004652381276	0.578818754087134	0.571688830908568	0.46166792844541	0.461331048935654	0.43951037485749	0.468769011076171	0.483135581749883	0.478087725836387
82	0.983944914975472	0.991992551427301	0.958147568992333	0.889107118076551	0.872614687107499	0.929319646435244	0.913276632942547	0.871803469716722	0.889176034447082	0.850159121925975	0.959490682547181	0.950126522225526	0.943535563289069	0.925897178069977
83	0.989903128014069	0.778516701915959	0.678259888725458	0.612617207262239	0.419349256163874	0.472082275878482	0.548290444760464	0.460206082069015	0.108892759216108	0.146858786999369	0.129706476865662	0.0614350186533415	0.0345716175086756	0.230821144656449
84	0.984293438074011	0.993350819583337	0.96780582348605	0.888007149874104	0.812685566160585	0.680638094140153	0.45115704820876	0.534880377877693	0.513520696416159	0.572610706400138	-0.303592895177176	-0.136432351072873	0.61279376162481	0.616911638152748
85	0.989490809690251	0.873830322888345	0.836304209772889	0.82990903930378	0.779312028502974	0.803810080188452	0.767661461039709	0.689054531321572	0.828732409742009	0.822750916165989	0.802679911864838	0.783254168989595	0.764688968244781	0.748602878856508
86	0.989715348875287	0.760709101968663	0.799292242159231	0.778186138897545	0.739445785553398	0.779083748470765	0.74955799362225	0.685907929205613	0.710782019595561	0.71565804303975	0.69905137732188	0.681425073092849	0.662089373105895	0.645705087569519
87	0.989723882778426	0.873458413058561	0.866966896667199	0.842762952116072	0.783338085440819	0.777808163245992	0.692406322278052	0.576221589587306	0.391184013515343	0.361803566166179	0.362562727587862	0.330020641507017	0.289032199561595	0.285769880023174
88	0.984209980268729	0.787201295952439	0.836617731809759	0.784150417670508	0.699302033002024	0.69558535707707	0.770330874893254	0.782029906418428	0.767301512618934	0.769154853305209	0.759414197335281	0.746729205012186	0.744649231751875	0.713966657037124
89	0.989579715199728	0.732328501625746	0.728509556154569	0.717732279378339	0.662292158457516	0.709805867744743	0.663440913957647	0.583632992019837	0.730155312482461	0.732864259679773	0.728895726131184	0.712428341309207	0.698662539940107	0.680184655327968
90	0.984667178671723	0.983547481157914	0.961022945345283	0.856341800675694	0.803747819692057	0.701120360785522	0.712011323136923	0.704069543605743	0.689243959394307	0.647280786746377	0.486947635149461	0.394641297525642	0.503666178332192	0.501594187622417
91	0.989913317932386	0.912553092955346	0.827991471298799	0.793719809128337	0.730560737348345	0.769986272974239	0.754322971874502	0.742441109848171	0.736670839769454	0.68713272864772	0.595515902306917	0.676354390130544	0.661621756939771	0.64218806334238
92	0.990238112707093	0.915278190899054	0.866585523554404	0.84830484206822	0.794554395614152	0.817037227265795	0.776432997092033	0.693541178521601	0.791417742105167	0.797962595325451	0.791647951984569	0.774833563776164	0.757516793039098	0.731598891080162
93	0.984175130245842	0.992142711230284	0.966039146105675	0.88180183569743	0.803488948688465	0.658303919924091	0.649169897157271	0.693747739669028	0.665898172990077	0.752715441253208	0.705669182666118	0.693647822807911	0.658256096008943	0.636521902692161
94	0.989506379198253	0.919656332827432	0.869697493908986	0.850463845170232	0.795339857418751	0.814333457581907	0.777791802426719	0.6908807364437	0.832626937789766	0.822759984212457	0.798943571353924	0.771620499310688	0.739666674475518	0.708613622016609
95	0.989565510887447	0.845530533289338	0.818758673159764	0.776763672998525	0.712152831919712	0.676400366381422	0.799176940730395	0.807908072293991	0.79357345150963	0.804418731801009	0.785864832242738	0.771373958041279	0.767776440126102	0.734925349780751
96	0.989493707629587	0.907947958800142	0.79525968355622	0.764297297643615	0.575854458538535	0.312500676415373	0.446270898268036	0.448871470715711	0.394387003481447	0.445481281391901	-0.0931720797203815	0.261582879220622	0.245302471391029	0.452256298434555
97	0.983917326800739	0.99227376509972	0.965047604250554	0.882578981520401	0.801917115606395	0.661508840092101	0.663380132763891	0.697853549459845	0.660285885224285	0.747131823625667	0.707589766529196	0.687684303803407	0.663243135438623	0.631253762415177
98	0.98392665287706	0.992625448854764	0.969280214120605	0.887420602639266	0.804835858223274	0.651720850625914	0.65442861009077	0.688253827787223	0.639889508387026	0.659804640376996	-0.393388296561834	-0.181285462547201	0.617416473784173	0.653039950252272
99	0.9901715836508	0.752073611648489	0.775837887884108	0.765730221408178	0.718965846921503	0.759860490678746	0.729188031655854	0.646716651543806	0.782501294950624	0.792355985302712	0.778983638027718	0.757754147474417	0.724072276422674	0.694608944701938
100	0.990087232787544	0.912973003913156	0.846256772152694	0.831810942577834	0.775651887523575	0.852546397681556	0.845325265151008	0.832077008505335	0.814453593937036	0.760652143752676	0.681432668216754	0.719412180225553	0.70891248840326	0.70005368686198
101	0.984469042769104	0.992822574495811	0.963673916829309	0.88984104140109	0.812484409101853	0.669653531305122	0.650821662307788	0.687674302773858	0.640783667521112	0.671493766650536	-0.418201579267005	-0.221978275700959	0.578880407012156	0.624920327297582
102	0.989339060690026	0.78458860233321	0.646875320872244	0.590797413612791	0.444183238810925	0.461483813626937	0.57553145036906	0.581438428296102	0.587650459262374	0.569366828471041	0.520941989790128	0.310938768737626	0.183553411829431	0.446843575978248
103	0.989998170450084	0.914550047076377	0.850527539326872	0.828411769200066	0.767149499411606	0.760924934480663	0.728766843272998	0.638944741268668	0.755098185264051	0.714714094159022	0.60259218655726	0.580579211570813	0.503332066953918	0.367842161886456
104	0.984213549632821	0.991824677540522	0.965517799848534	0.890344862464048	0.834936238604989	0.73174506000817	0.812185327017311	0.782519138597956	0.743224151115652	0.682850430651671	0.586508869854175	0.516677029772376	0.462031238238406	0.44343693812787
105	0.989809047510181	0.91751590600244	0.869981341938275	0.846608079689626	0.7817217807285	0.766126901607502	0.661152875477305	0.535008691003397	0.657080559174638	0.653834939204272	0.597185376169528	0.516933765779352	0.280046881728354	0
106	0.985096219939367	0.989917577834394	0.964577431534332	0.8659941465858	0.796697792529947	0.65547016762814	0.660291366938307	0.694676829418523	0.653189749176754	0.733375048339112	0.694303993167218	0.67375626909373	0.642161315359524	0.61132942969565
107	0.990587850653706	0.834014513742591	0.825753442927337	0.781717682295634	0.71631238392816	0.680701189703318	0.804607306274824	0.815743753601864	0.796619405706619	0.800807087756465	0.782951640030528	0.765554845817445	0.75863097040203	0.707313697271083
108	0.790315078588989	0.714757089231487	0.627433304435389	0.516940510398183	0.252084910796285	0.624818222358646	0.773398094960417	0.821915021627055	0.832887924240892	0.830993212609076	0.815239423965769	0.799767175331257	0.796971846418082	0.806857155924881
109	0.989732706771971	0.76752415336304	0.811271081396214	0.791657412669907	0.74966867090641	0.751452897317755	0.67454564491456	0.57062573509637	0.485625442476354	0.477921731617733	0.484435421706366	0.461739249142609	0.453183236895088	0.472962645257096
110	0.984297234505869	0.991522922617932	0.954522586883464	0.881104298828463	0.858224905788076	0.880833381966681	0.850260913638189	0.751344701245478	0.814663715380685	0.784744704600543	0.872525505941218	0.862311719151995	0.853150427892678	0.834603388925639
111	0.989138981804295	0.912163749540637	0.738375375882618	0.70610978522352	0.525218898943947	0.400252979791534	0.488709646686862	0.453014457908459	0.393071224254175	0.451441601048	0.424229036044926	0.398524276864937	0.323511607826515	0.442190372221616
112	0.989875918186964	0.771706628710293	0.838388946084117	0.824473897332995	0.779654634655637	0.76418226357927	0.657018240437326	0.527456719038934	0.715459084390465	0.732572459617935	0.696831837455517	0.735812143309977	0.715510195259107	0.647808500493126
113	0.98423170029368	0.993259696489587	0.959640399626813	0.761234868330151	0.718881214166164	0.774651879694878	0.730328181050378	0.70441319242559	0.701396888631126	0.660350591405906	0.785789788762717	0.778051897280017	0.752782477035586	0.730306000331603
114	0.969564004401187	0.834007696863344	0.837365210477508	0.809794278216058	0.722687182969386	0.78117651861822	0.770668342959173	0.74841047814459	0.714394081325081	0.602279551789856	0.364762757299397	0.49110360152865	0.445121373979062	0.240855662419207
115	0.979749936016147	0.862454306827397	0.786932692094588	0.732151238371422	0.62619328520917	0.609909734824799	0.664421478128759	0.659568285820812	0.625008201746421	0.544680247703216	0.501594584601027	0.348305109983641	0.0789660052845013	0.332523259392473
116	0.962425535841205	0.837268164987726	0.803854720262678	0.76421369892599	0.710319866088305	0.687032888996442	0.81294522580678	0.806079839240375	0.765936513848306	0.77117117387579	0.744000862872565	0.723477226162225	0.727790593481658	0.684814833528973
117	0.989706141185325	0.916438806440362	0.864700607811831	0.845747920949395	0.787595076649732	0.803595471978583	0.765147215758163	0.674556234830273	0.791997003923957	0.754080616396642	0.695002028847739	0.648670688801097	0.600813135835636	0.545974635263618
118	0.983662714478838	0.992834133740758	0.967411757333617	0.86079549970176	0.80370301973068	0.704377869249913	0.788935141008609	0.730358355508521	0.649460717070071	0.498704726722897	0.411684893852572	0.32055023748955	0.625110543772674	0.619439784603788
119	0.989719765721994	0.823906779462919	0.866853124943409	0.850072364547534	0.787355876167283	0.8530051780404	0.838915040465758	0.824474767210657	0.786318026530705	0.64739847583397	0.344523623732503	0.779684304533596	0.798631366689466	0.802934360911279
120	0.792351811483904	0.886233258688938	0.873627654744269	0.735758879730734	0.61310029859233	0.59182098522542	0.583888661611452	0.555818602361313	0.464058544074268	0.163596621050576	0.296483860440857	0.359981980847913	0.104752387111019	0.30920279425834
121	0.989555040468458	0.914020687443719	0.725211226564817	0.698615675813707	0.540041576567861	0.322855114080624	0.457222343151631	0.359073501949265	0.326449791679111	0.346978802046023	0.0221718986414059	-0.239632697345687	-0.189547648612519	-0.00782809470177949
