"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255"
"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.663636363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.460218408736349,0,1,0,1,0,0,0,0,0,0.710806697108067,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.730061349693252,0,0,0.711711711711712,0.892966360856269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.232415902140673,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0651162790697674,0,0,0,1,1,0.0015625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2",0,1,0,1,1,1,0,0,0,0,0.6234375,0.0546623794212219,1,0,0,0,0,1,0,0,0.0147783251231527,0.00166112956810631,0,1,1,1,1,0.0213114754098361,0.125596184419714,0,0,0,0,0,0,0,0,0,0,0.0998363338788871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932069510268562,0,0,0,0,0,0,0.20919175911252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0805687203791469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0196078431372549,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2448,0,0,0,0,0,0,0.760450160771704,1,1,0,0,0,0,1,1,1,0.00164744645799012,0,0,0,0,0.00168350168350168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161812297734628,0,0,0,0.0634920634920635,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998454404945904,0.998432601880878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36817472698908,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509554140127389,0.00626959247648903,0,0,0,0,0,0,0,1,0.336463223787167,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257142857142857,0,0,0.329721362229102,0.105431309904153,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.988924050632911,0,0,0,0,0,1,1,1,0.00474683544303797,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0.967238689547582,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.998417721518987,0.0503937007874016,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.943661971830986,0,0,0,0,0,0.9984,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"4",0,1,0,1,1,1,0,0,0,0,0.63353115727003,0.0457317073170732,1,0,0,0,0,1,0,0,0.0077639751552795,0,0,1,1,1,1,0.0122699386503067,0.123123123123123,0,0,0,0,0,0,0,0,0,0,0.0944272445820433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759878419452888,0,0,0,0,0,0,0.21216848673947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0667678300455235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0126182965299685,1,1,0,0,0,0,0,0,0,0,0,0,0,0.225563909774436,0,0,0,0,0,0,0.790273556231003,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534351145038168,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5",0,1,0,1,1,1,0,0,0,0,0.637444279346211,0.0581039755351682,1,0,0,0,0,1,0,0,0.00614439324116743,0.00157232704402516,0,1,1,1,1,0.00924499229583975,0.114285714285714,0,0,0,0,0,0,0,0,0,0,0.0897832817337461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857580398162328,0,0,0,0,0,0,0.206153846153846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0743550834597876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0110584518167457,1,1,0,0,0,0,0,0,0,0,0,0,0,0.238461538461538,0,0,0,0,0,0,0.78,1,1,0,0,0,0,1,1,1,0.00158227848101266,0,0,0,0,0.00157977883096367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151515151515152,0,0,0,0.0673813169984686,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6",0,1,0,1,1,1,0,0,0,0,0.640986132511556,0.061128526645768,1,0,0,0,0,1,0,0,0.00797448165869218,0.00162074554294976,0,1,1,1,1,0.0125391849529781,0.12326656394453,0,0,0,0,0,0,0,0,0,0,0.0912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928792569659443,0,0,0,0,0,0,0.211267605633803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0824261275272162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0141509433962264,1,1,0,0,0,0,0,0,0,0,0,0,0,0.224489795918367,0,0,0,0,0,0,0.783076923076923,1,1,0,0,0,0,1,1,1,0.00160513643659711,0,0,0,0,0.0016025641025641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158227848101266,0,0,0,0.0716510903426791,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,1,1,1,1,0.365151515151515,0.947040498442368,0,0,0.00152671755725191,0.0015748031496063,0,0,1,1,0.992199687987519,1,0,0,0,0,0,0.986003110419907,0.885844748858447,1,1,1,1,1,0,0,0,0,0,0.907086614173228,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.918238993710692,1,0,1,0,0.993720565149137,0,0.799072642967543,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.909375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.987261146496815,0,0,1,1,1,1,1,0,1,0,0.00777604976671851,1,0,0.774647887323944,0,1,0,0,0,0.995363214837713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0278637770897833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.00156494522691706,0.950617283950617,0,0,0,0.940092165898618,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"8",0,0,0,0,0,0,1,1,1,1,0.371340523882897,0.945773524720893,0,0,0.00154559505409583,0.00159489633173844,0,0,1,1,0.987179487179487,0.998384491114701,0,0,0,0,0,0.981012658227848,0.875389408099688,1,1,1,1,1,0,0,0,0,0,0.904838709677419,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.911392405063291,1,0,1,0,0.995260663507109,0,0.788553259141494,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.904238618524333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.980263157894737,0,0,1,1,1,1,1,0,1,0,0.0110759493670886,1,0,0.779014308426073,0,1,0,0,0,0.99685534591195,0,0,0,0,0,0,0,0,0,0,0.998373983739837,0,0,0,1,0.99836867862969,0,0.0266457680250784,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.00160771704180064,0.949447077409163,0,0,0,0.935736677115988,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"9",0,0,0,0,0,0,1,1,1,1,0.362445414847162,0.948328267477204,0,0,0.00149925037481259,0.00152439024390244,0,0,1,1,0.990740740740741,0.998435054773083,0,0,0,0,0,0.986153846153846,0.878195488721805,1,1,1,1,1,0,0,0,0,0,0.90527950310559,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916918429003021,1,0,1,0,0.993948562783661,0,0.800302571860817,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.913561847988077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.987654320987654,0,0,1,1,1,1,1,0,1,0,0.0121580547112462,1,0,0.779299847792998,0,1,0,0,0,0.995440729483283,0,0,0,0,0,0,0,0,0,0,0.998456790123457,0,0,0,1,0.998439937597504,0,0.0320610687022901,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0015220700152207,0.946889226100152,0,0,0,0.939078751857355,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"10",0,0,0,0,0,0,1,1,1,1,0.36979969183359,0.958532695374801,0,0,0.00156739811912226,0.0016025641025641,0,0,1,1,0.988636363636364,0.998360655737705,0,0,0,0,0,0.980952380952381,0.873634945397816,1,1,1,1,1,0,0,0,0,0,0.900161030595813,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9232,1,0,1,0,0.995268138801262,0,0.780254777070064,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.906349206349206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.983739837398374,0,0,1,1,1,1,1,0,1,0,0.0112359550561798,1,0,0.77258064516129,0,1,0,0,0,0.995176848874598,0,0,0,0,0,0,0,0,0,0,0.998360655737705,0,0,0,1,0.998333333333333,0,0.0313479623824451,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0016,0.94811320754717,0,0,0,0.942947702060222,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
