"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255"
"1",1,0,0.480438184663537,0,0,0,0,0,0,0,0,0,0,1,0.139183055975794,0.143525741029641,0.476489028213166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.825757575757576,1,0.5,0.465543644716692,0.484894259818731,0,0.48125,0.488479262672811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.714508580343214,0,1,0,1,0,0,0,0,0.472222222222222,0.843226788432268,0,0.510802469135803,0.524517087667162,0.521481481481481,0.476993865030675,0.478195488721805,0,0,0,0,0.462264150943396,1,1,0,0,0,1,0.466973886328725,0.502262443438914,0,0.478527607361963,0.48297213622291,0.484210526315789,0,1,1,1,1,1,1,1,1,1,1,1,0,0.871165644171779,0,0,0.831831831831832,0.937308868501529,0.472049689440994,0,0,0,0,0,0,0,0,0,0,0.474178403755869,0,0.488479262672811,0.0276923076923077,0,1,0,1,0,0.460725075528701,0.486068111455108,0.496206373292868,0,0.529051987767584,0,0.508527131782946,1,0.493788819875776,0.495481927710843,1,0,0,0,0,0.491551459293395,0.479299363057325,1,0,0,0.481072555205047,0.0409090909090909,0,1,1,1,0,0,0.479813664596273,0.484709480122324,0.470588235294118,0.481538461538462,0.470774091627172,0.4609375,0.488721804511278,1,0,0.37037037037037,0.00154559505409583,0.158059467918623,1,1,0,0.505247376311844,0.47581903276131,1,1,1,1,0,0,1,1,0,0.533333333333333,0,0,0,1,1,0.496875,0.488549618320611,0.489425981873112,0.484662576687117,0.487767584097859,0.474258970358814,0.480559875583204,0.48698315467075,0.975116640746501,0,0,0,0,0,0,0,0
"2",0,1,0,1,1,1,0.466448445171849,0.486928104575163,0.4928,0.481788079470199,0.8015625,0.485530546623794,1,0,0,0,0,1,0.483619344773791,0.477093206951027,0.476190476190476,0.475083056478405,0,1,1,1,1,0.485245901639344,0.569157392686804,0.474380165289256,0.468217054263566,0.494345718901454,0.465079365079365,0.487301587301587,0,0,0,0,0,0.566284779050736,0,0,0.483037156704362,0.47172859450727,0.482484076433121,0.528052805280528,0.484992101105845,0.497637795275591,0.479474548440066,0.473515248796148,0.486088379705401,0.480830670926518,0.46481178396072,0.476575121163166,0.4928,0.483922829581994,0.481946624803768,0.483818770226537,0.471636952998379,0.4770206022187,0.48914858096828,0.479935794542536,0.479338842975207,0.476725521669342,0.480263157894737,0.479338842975207,0.477049180327869,0.479201331114809,0.490998363338789,0.49672131147541,0.492753623188406,0.462662337662338,0.493527508090615,0.489430894308943,0.479099678456592,0.476268412438625,0.484702093397746,0.471910112359551,0.4912,0.497470489038786,0.459770114942529,0.45933014354067,0.472906403940887,0.48792270531401,0.473941368078176,0.46993670886076,0.482758620689655,0.473083197389886,0.456953642384106,0.478476821192053,0.485668789808917,0.472843450479233,0.478260869565217,0.488673139158576,0.481543624161074,0.476114649681529,0.487479131886477,0.474025974025974,0.470304975922953,0.465489566613162,0.473856209150327,0.484652665589661,0.511848341232227,0.468699839486356,0,0.480519480519481,0,0.470113085621971,0,0.627575277337559,0,0.474747474747475,0.470978441127695,0.485996705107084,0.491027732463295,0,0,1,0,0,0,0,0,0.491419656786271,0.479674796747967,0.480314960629921,1,0,0,0,1,1,0.513428120063191,0,0,0,0.471246006389776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48780487804878,0,0.484848484848485,0.481239804241436,0.00792393026941363,0,0,1,0.484652665589661,0.48202614379085,1,1,0.492561983471074,0.496732026143791,0.486024844720497,0.477346278317152,0.489430894308943,0,0.4784,0,0,0.484702093397746,0,0.6336,0,0.481540930979133,0,0,0,0.469155844155844,0.508038585209003,1,0.524590163934426,0,0,0,0,1,1,1,0.499176276771005,0,0,0,0.484552845528455,0.47979797979798,0,0.0063391442155309,1,0,0,0,0.469622331691297,0.476725521669342,0,0,0,0,0,0,0,0,0.494417862838915,0.00648298217179903,0.464401294498382,0.00657894736842105,0,0,0.480952380952381,0,0,0,0,0,0,1,1,0,0,0.487096774193548,0,0.480801335559265,0.47258064516129,0.467320261437909,0,0,0,0,0,0,0,0,0,0,0.0305466237942122,1,0.479338842975207,0.472039473684211,0.509933774834437,0.473015873015873,0.466129032258065,0.490033222591362,0.476345840130506
"3",0.480438184663537,0,1,0,0,0,0,0,0,0,0,0,0,0.485225505443235,0.68160741885626,0.678683385579937,1,0,0,0,0,0,0.481089258698941,0,0,0,0,0,0,0,0,0,0,0,0.686427457098284,0.494488188976378,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456964006259781,0,0.737261146496815,0.00156739811912226,0.490445859872611,0,0.476407914764079,0,0,0,0,1,0.661971830985915,0,1,1,1,1,1,0,0,0,0,1,0.457231726283048,0.465709728867624,0,0,0,0.484520123839009,1,1,0,1,1,1,0,0.486697965571205,0.473684210526316,0.472263868065967,0.467075038284839,0.459459459459459,0.457050243111831,0.478328173374613,0.467716535433071,0.458135860979463,0.448757763975155,0.48,0,0.603174603174603,0,0,0.659442724458204,0.530351437699681,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.561708860759494,0,0.46839546191248,0,0.464788732394366,0,1,1,1,0,0,0,0,0.484227129337539,1,1,0.466666666666667,0,0,0,0,1,1,0.476499189627229,0,0,1,0.569422776911076,0,0.472527472527473,0.471698113207547,0.485496183206107,0,0,1,1,1,1,1,1,1,0.480739599383667,0,0.876582278481013,0.031496062992126,0.693290734824281,0.471494607087827,0.482442748091603,0,1,1,0.478330658105939,0.472906403940887,0.487220447284345,0.453525641025641,0,0,0.46993670886076,0.480438184663537,0,0.971830985915493,0,0,0,0.473015873015873,0.476851851851852,1,1,1,1,1,1,1,1,0.446945337620579,0,0,0,0,0,0,0,0
"4",0,1,0,1,1,1,0.442748091603053,0.465732087227414,0.467261904761905,0.458730158730159,0.802670623145401,0.463414634146341,1,0,0,0,0,1,0.452344931921331,0.463636363636364,0.456521739130435,0.460691823899371,0,1,1,1,1,0.466257668711656,0.552552552552553,0.450076804915515,0.438729198184569,0.476043276661515,0.447289156626506,0.46142208774584,0,0,0,0,0,0.54953560371517,0,0,0.467592592592593,0.44945567651633,0.453857791225416,0.506230529595016,0.456752655538695,0.46795827123696,0.453125,0.457271364317841,0.46129541864139,0.451908396946565,0.446009389671362,0.457886676875957,0.459909228441755,0.462121212121212,0.457142857142857,0.465116279069767,0.447328244274809,0.450746268656716,0.463076923076923,0.452566096423017,0.454545454545455,0.462574850299401,0.459501557632399,0.462480857580398,0.455538221528861,0.461538461538462,0.46875,0.475,0.458966565349544,0.444617784711388,0.470858895705521,0.457680250783699,0.453576864535769,0.452453987730061,0.458841463414634,0.451761102603369,0.471385542168675,0.468553459119497,0.439878234398782,0.440060698027314,0.447368421052632,0.459418070444104,0.450155763239875,0.448170731707317,0.455676516329705,0.463636363636364,0.443076923076923,0.458658346333853,0.458770614692654,0.454545454545455,0.458074534161491,0.46319018404908,0.4640625,0.448170731707317,0.460815047021944,0.444615384615385,0.447289156626506,0.436555891238671,0.454545454545455,0.47239263803681,0.483282674772036,0.449848024316109,0,0.462015503875969,0,0.447166921898928,0,0.609984399375975,0,0.450393700787402,0.445131375579598,0.457943925233645,0.466872110939908,0,0,1,0,0,0,0,0,0.469448584202683,0.449922958397535,0.450301204819277,1,0,0,0,1,1,0.487101669195751,0,0,0,0.437116564417178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.465045592705167,0,0.458588957055215,0.459752321981424,0.00903614457831325,0,0,1,0.465543644716692,0.457413249211356,1,1,0.46594427244582,0.475308641975309,0.460506706408346,0.456923076923077,0.46749226006192,0,0.447530864197531,0,0.00152671755725191,0.45933734939759,0,0.610526315789474,0,0.461187214611872,0,0,0,0.442218798151002,0.536474164133739,1,0.547692307692308,0,0,0,0,1,1,1,0.4828125,0,0,0,0.465753424657534,0.461658841940532,0,0.00458715596330275,1,0,0,0,0.456488549618321,0.45662100456621,0,0,0,0,0,0,0,0,0.47209653092006,0.00921658986175115,0.439137134052388,0.00766871165644172,0,0,0.454961832061069,0,0,0,0,0,0,1,1,0,0,0.460725075528701,0,0.455271565495208,0.451070336391437,0.450769230769231,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,1,0.449612403100775,0.46015037593985,0.481481481481481,0.447647951441578,0.444615384615385,0.463452566096423,0.455246913580247
"5",0,1,0,1,1,1,0.490825688073394,0.509463722397476,0.503748125937031,0.497622820919176,0.821693907875186,0.501529051987768,1,0,0,0,0,1,0.496263079222721,0.505295007564297,0.488479262672811,0.490566037735849,0,1,1,1,1,0.50231124807396,0.578947368421053,0.489130434782609,0.488855869242199,0.509230769230769,0.487841945288754,0.498461538461538,0,0,0,0,0,0.578947368421053,0,0,0.506289308176101,0.487577639751553,0.495412844036697,0.537984496124031,0.500756429652042,0.516566265060241,0.489891135303266,0.496941896024465,0.503912363067293,0.491551459293395,0.489263803680982,0.49144634525661,0.505327245053272,0.500763358778626,0.49702380952381,0.502290076335878,0.480680061823802,0.499248120300752,0.503961965134707,0.489984591679507,0.49144634525661,0.502269288956127,0.496894409937888,0.496784565916399,0.496884735202492,0.494505494505495,0.504615384615385,0.5141065830721,0.507645259938838,0.484472049689441,0.513888888888889,0.496062992125984,0.498475609756098,0.504559270516717,0.499234303215926,0.486943164362519,0.515060240963855,0.510236220472441,0.475,0.482442748091603,0.486614173228346,0.50231124807396,0.5046875,0.483920367534456,0.51301684532925,0.494640122511485,0.481658692185008,0.5,0.493273542600897,0.493212669683258,0.495341614906832,0.5,0.501602564102564,0.492424242424242,0.491228070175439,0.492378048780488,0.483282674772036,0.477341389728097,0.479134466769706,0.511627906976744,0.517611026033691,0.484615384615385,0,0.496894409937888,0,0.4828125,0,0.635384615384615,0,0.485849056603774,0.484227129337539,0.50077519379845,0.497674418604651,0,0,1,0,0,0,0,0,0.506079027355623,0.487062404870624,0.489425981873112,1,0,0,0,1,1,0.51896813353566,0,0,0,0.482442748091603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.50231124807396,0,0.49165402124431,0.494573643410853,0.0106060606060606,0,0,1,0.505359877488515,0.496050552922591,1,1,0.5078125,0.514913657770801,0.49925705794948,0.5,0.503125,0,0.495384615384615,0,0,0.497716894977169,0,0.64,0,0.5,0,0,0,0.486068111455108,0.486153846153846,1,0.508580343213729,0,0,0,0,1,1,1,0.512658227848101,0,0,0,0.506211180124224,0.507109004739337,0,0.00460829493087558,1,0,0,0,0.491419656786271,0.5,0,0,0,0,0,0,0,0,0.50693374422188,0.00934579439252336,0.46969696969697,0.00950871632329636,0,0,0.505359877488515,0,0,0,0,0,0,1,1,0,0,0.50609756097561,0,0.4896331738437,0.485407066052227,0.485225505443235,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,1,0.486614173228346,0.496217851739788,0.52099533437014,0.488549618320611,0.48125,0.504643962848297,0.49375
"6",0,1,0,1,1,1,0.474097331240188,0.495987158908507,0.503805175038052,0.489499192245557,0.819722650231125,0.495297805642633,1,0,0,0,0,1,0.489197530864198,0.495356037151703,0.476874003189793,0.487844408427877,0,1,1,1,1,0.4858934169279,0.577812018489985,0.482003129890454,0.475232198142415,0.50547730829421,0.469387755102041,0.492283950617284,0,0,0,0,0,0.5712,0,0,0.48489666136725,0.490506329113924,0.490625,0.5311004784689,0.493044822256569,0.501533742331288,0.485342019543974,0.489197530864198,0.488636363636364,0.478056426332288,0.475279106858054,0.481658692185008,0.488226059654631,0.49375,0.487062404870624,0.491987179487179,0.482115085536547,0.48780487804878,0.484552845528455,0.484177215189873,0.47741935483871,0.479876160990712,0.492935635792779,0.482200647249191,0.480830670926518,0.489566613162119,0.498402555910543,0.505529225908373,0.492957746478873,0.477308294209703,0.494539781591264,0.488151658767773,0.488262910798122,0.48811410459588,0.485086342229199,0.480891719745223,0.499222395023328,0.49597423510467,0.462145110410095,0.475590551181102,0.477777777777778,0.485804416403785,0.501577287066246,0.477848101265823,0.495327102803738,0.487341772151899,0.469255663430421,0.485576923076923,0.486153846153846,0.489164086687306,0.483974358974359,0.492845786963434,0.486970684039088,0.472613458528951,0.481178396072013,0.486780715396579,0.480739599383667,0.466988727858293,0.482371794871795,0.502392344497608,0.515479876160991,0.470774091627172,0,0.485668789808917,0,0.478939157566303,0,0.62754303599374,0,0.481421647819063,0.483412322274882,0.489533011272142,0.492868462757528,0,0,1,0,0,0,0,0,0.490045941807044,0.48503937007874,0.481481481481481,1,0,0,0,1,1,0.513219284603421,0,0,0,0.461538461538462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.488226059654631,0,0.489130434782609,0.487460815047022,0.0107858243451464,0,0,1,0.4890625,0.490566037735849,1,1,0.503194888178914,0.499212598425197,0.496217851739788,0.485759493670886,0.493630573248408,0,0.484276729559748,0,0.0015625,0.4921875,0,0.618524332810047,0,0.489859594383775,0,0,0,0.480376766091052,0.501538461538461,1,0.51510333863275,0,0,0,0,1,1,1,0.507223113964687,0,0,0,0.492935635792779,0.496794871794872,0,0.00625,1,0,0,0,0.484025559105431,0.4890625,0,0,0,0,0,0,0,0,0.498427672955975,0.00943396226415094,0.468354430379747,0.00950871632329636,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0.488188976377953,0,0.48538961038961,0.4859375,0.480376766091052,0,0,0,0,0,0,0,0,0,0,0.0282131661442006,1,0.487138263665595,0.487381703470032,0.512820512820513,0.479813664596273,0.481717011128776,0.497630331753554,0.480582524271845
"7",0,0.466448445171849,0,0.442748091603053,0.490825688073394,0.474097331240188,1,1,1,1,0.677272727272727,0.985981308411215,0.470957613814757,0,0.349618320610687,0.348031496062992,0,0.489859594383775,1,1,0.998439937597504,1,0,0.458333333333333,0.447488584474886,0.451713395638629,0.452566096423017,0.996889580093313,0.917808219178082,1,1,1,1,1,0,0,0,0,0,0.938582677165354,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982704402515723,1,0,1,0,0.998430141287284,0,0.863987635239567,0,1,1,1,1,0,0,0.491419656786271,0,0,0,0,0,1,1,1,0.502248875562219,0,0,0,0.496884735202492,0.485086342229199,0.9734375,0,0,0,1,0,0,0,0.49211356466877,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.475040257648953,1,0.996815286624204,0.488993710691824,0.500772797527048,1,1,1,1,1,0,1,0,0.468118195956454,1,0,0.860719874804382,0,1,0,0,0,1,0,0.480438184663537,0,0,0,0,0,0.445468509984639,0.451463790446841,0.4515625,1,0,0,0,1,1,0,0.453560371517028,0.496774193548387,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.115805946791862,0.973765432098765,0.325434439178515,0,0,0.984639016897081,0,0,0,0,0,0,0.490536277602524,0.493044822256569,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.479032258064516,1,1,1,1,1,1,1
"8",0,0.486928104575163,0,0.465732087227414,0.509463722397476,0.495987158908507,1,1,1,1,0.690292758089368,0.987240829346092,0.483359746434231,0,0.329211746522411,0.320574162679426,0,0.511111111111111,1,1,0.996794871794872,1,0,0.469745222929936,0.460567823343849,0.471246006389776,0.4688995215311,0.995253164556962,0.917445482866044,1,1,1,1,1,0,0,0,0,0,0.940322580645161,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982594936708861,1,0,1,0,0.998420221169036,0,0.866454689984102,0,1,1,1,1,0,0,0.504038772213247,0,0,0,0,0,1,1,1,0.517503805175038,0,0,0,0.501592356687898,0.50788643533123,0.971742543171115,0,0,0,1,0,0,0,0.506309148264984,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.495934959349593,1,0.995065789473684,0.5056,0.51188589540412,1,1,1,1,1,0,1,0,0.460443037974684,1,0,0.871224165341812,0,1,0,0,0,1,0,0.496038034865293,0,0,0,0,0,0.455414012738854,0.461049284578696,0.473515248796148,1,0,0,0,1,1,0,0.434169278996865,0.507293354943274,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.115755627009646,0.968404423380727,0.305331179321486,0,0,0.9858934169279,0,0,0,0,0,0,0.501607717041801,0.503164556962025,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.495894909688013,1,1,1,1,1,1,1
"9",0,0.4928,0,0.467261904761905,0.503748125937031,0.503805175038052,1,1,1,1,0.692867540029112,0.990881458966565,0.489425981873112,0,0.328335832083958,0.327743902439024,0,0.505376344086022,1,1,0.99537037037037,1,0,0.479134466769706,0.470059880239521,0.472346786248132,0.464396284829721,0.993846153846154,0.91578947368421,1,1,1,1,1,0,0,0,0,0,0.937888198757764,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984894259818731,1,0,1,0,0.998487140695915,0,0.869894099848714,0,1,1,1,1,0,0,0.511664074650078,0,0,0,0,0,1,1,1,0.52415812591508,0,0,0,0.514372163388805,0.510736196319018,0.974664679582712,0,0,0,1,0,0,0,0.505392912172573,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.498442367601246,1,0.99537037037037,0.511450381679389,0.515243902439024,1,1,1,1,1,0,1,0,0.440729483282675,1,0,0.873668188736682,0,1,0,0,0,1,0,0.505988023952096,0,0,0,0,0,0.460606060606061,0.465857359635812,0.478723404255319,1,0,0,0,1,1,0,0.430534351145038,0.512345679012346,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.115677321156773,0.971168437025797,0.307931570762053,0,0,0.988112927191679,0,0,0,0,0,0,0.508320726172466,0.509803921568627,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.494505494505495,1,1,1,1,1,1,1
"10",0,0.481788079470199,0,0.458730158730159,0.497622820919176,0.489499192245557,1,1,1,1,0.673343605546995,0.987240829346092,0.476114649681529,0,0.341692789968652,0.342948717948718,0,0.502392344497608,1,1,0.99512987012987,1,0,0.4752,0.464566929133858,0.4672,0.465909090909091,0.993650793650794,0.912636505460218,1,1,1,1,1,0,0,0,0,0,0.938808373590982,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9808,1,0,1,0,1,0,0.848726114649682,0,1,1,1,1,0,0,0.504012841091493,0,0,0,0,0,1,1,1,0.514459665144597,0,0,0,0.51033386327504,0.497560975609756,0.96984126984127,0,0,0,1,0,0,0,0.496805111821086,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.48202614379085,1,0.995121951219512,0.5008,0.499189627228525,1,1,1,1,1,0,1,0,0.449438202247191,1,0,0.856451612903226,0,1,0,0,0,1,0,0.489731437598736,0,0,0,0,0,0.45324881141046,0.458064516129032,0.467511885895404,1,0,0,0,1,1,0,0.43730407523511,0.504038772213247,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.1232,0.971698113207547,0.314144736842105,0,0,0.985736925515055,0,0,0,0,0,0,0.497607655502392,0.496894409937888,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.490909090909091,1,1,1,1,1,1,1
