"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255"
"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0.804314329738058,0,0,0,0,0,0,0,0,0.920777279521674,0,0,0,0,0,0,0,0,0,0,0,0.916666666666667,0.990811638591118,0.00473186119873817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952743902439024,0,0.0078003120124805,0,0.93125,0,0.933628318584071,0,0,0,0,0,0.963470319634703,0,0.00617283950617284,0.00445765230312036,0.00592592592592593,0,0,0,0,0,0,0,0.949848024316109,0.977742448330684,0,0,0,0.6732223903177,0,0.00301659125188537,0,0,0,0,0,0.039453717754173,0.0357698289269051,0.0265878877400295,0.0377073906485671,0.0407523510971787,0.0412044374009509,0.0378787878787879,0.0232198142414861,0.0289634146341463,0.0227963525835866,0.0340740740740741,0,0.0245398773006135,0,0,0.723723723723724,0.659021406727829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996845425867508,0,0.930448222565688,0,0,0.00154798761609907,0.00303490136570561,0,0.418960244648318,0,0,0.99079754601227,0.0046583850931677,0.00602409638554217,0.94856278366112,0,0,0,0,0,0,1,0,0,0.00157728706624606,0,0,0.130232558139535,0.946070878274268,0.714719271623672,0,0,0,0,0,0,0,0.0046875,0,0.152011922503726,0,0,0,0,0.932330827067669,0.386259541984733,0,0.00599700149925037,0,0.148969889064976,0.94006309148265,0.9826224328594,0.970588235294118,0,0,0.369496855345912,0.0545454545454545,0,0.0310077519379845,0,0,0,0.981220657276995,0.978723404255319,0.0046875,0,0,0.00613496932515337,0.00305810397553517,0.0046801872074883,0.00622083981337481,0,0.986003110419907,0,0,0,0,0,0,0,0
"2",0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.00158982511923688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107424960505529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.269170579029734,0,0,0,0.0802568218298555,0.0803858520900322,0.00315955766192733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0615883306320908,0.067741935483871,0,0,0,0,0,0,0,0,0,0,0,0.0432,0,0,0,0,0,0,0.548231511254019,1,1,0,0,0,0,1,1,1,0.00164744645799012,0,0,0,0,0,0,0,0.110197368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317460317460317,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3",0,0,1,0,0,0,0,0,0,0,0,0,0,0.15552099533437,0.608964451313756,0.603448275862069,0.793650793650794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124804992199688,0,0.430868167202572,1,1,0,0.8,0.797527047913447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302547770700637,0.0344827586206897,0,0,0,0,0,0,0,1,0.00625978090766823,0,0.39047619047619,0.408256880733945,0.40405616224649,0.803125,0.801213960546282,0,0,0,0,1,0,0,0,0,0,0,0.996918335901387,0.986003110419907,0,0.790697674418605,0.80824088748019,0.808411214953271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,0.263157894736842,0.0159744408945687,1,0,0,0,0,0,0,0,0,0,0,0.811708860759494,0,0.809451219512195,0.441455696202532,0,0,0,0,0,0.78125,0.805031446540881,0.446372239747634,0,0,0,0,0,0.430599369085173,0.423913043478261,0,0,0,0,0,1,0.804838709677419,0,0,0.159163987138264,0.780130293159609,0.0358814352574103,0,0,0,0,0,0,0.813915857605178,0.358255451713396,0.359055118110236,0.346456692913386,0.834405144694534,0.434439178515008,0.843505477308294,0,0,0.966772151898734,0,0.690095846645367,0,0,0,0.439628482972136,0.804838709677419,0,0,0,0,0,0,0,0.00312989045383412,0,0.640062597809077,0,0,0,0,0,0.7984,0.796267496111975,0.797213622291022,0.425,0.434782608695652,0.432432432432432,0.423676012461059,1,0,0,0,0,0,0,0,0,0
"4",0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0015015015015015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957446808510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.281710914454277,0,0,0,0.0829493087557604,0.0787037037037037,0.00303490136570561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0654205607476635,0.0692307692307692,0,0,0,0,0,0,0,0,0,0,0,0.0421052631578947,0,0,0,0,0,0,0.553191489361702,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.107309486780715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305343511450382,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5",0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.00150375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120980091883614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.279761904761905,0,0,0,0.0848765432098765,0.0821705426356589,0.00455235204855842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0670826833073323,0.0699844479004666,0,0,0,0,0,0,0,0,0,0,0,0.0476923076923077,0,0,0,0,0,0,0.552307692307692,1,1,0,0,0,0,1,1,1,0.00158227848101266,0,0,0,0,0,0,0,0.107255520504732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367534456355283,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6",0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130030959752322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.295795795795796,0,0,0,0.0914826498422713,0.0842607313195548,0.0046656298600311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0710900473933649,0.0698412698412698,0,0,0,0,0,0,0,0,0,0,0,0.0470957613814757,0,0,0,0,0,0,0.538461538461538,1,1,0,0,0,0,1,1,1,0.00160513643659711,0,0,0,0,0,0,0,0.116427432216906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389408099688473,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,1,0.990536277602524,0.183734939759036,0.213716108452951,0,0,0,0,0,0,0,0,0.264437689969605,0.155487804878049,0.262090483619345,0.180936995153473,0,0,0,0,0,0.0186625194401244,0.0624048706240487,0.401244167962675,0.175572519083969,0.845679012345679,0.185128983308042,0.12,0,0,0,0,0,0.0283464566929134,0,0,0.107765451664025,0,0.273972602739726,0.222047244094488,0.592592592592593,0.225854383358098,0.272435897435897,0.266153846153846,0.173076923076923,0.169278996865204,0.190174326465927,0.261205564142195,0.273846153846154,0.193548387096774,0.17530487804878,0.180094786729858,0.269349845201238,0.262121212121212,0.254807692307692,0.193037974683544,0.189014539579968,0.181957186544343,0.192429022082019,0.121359223300971,0.254045307443366,0.182965299684543,0.176100628930818,0.168,0.196594427244582,0.193037974683544,0.186915887850467,0.273162939297125,0.194144838212635,0.242902208201893,0.18408736349454,0.19496855345912,0.184331797235023,0.247588424437299,0.26875,0.140625,0.184419713831479,0.254658385093168,0.181395348837209,0.177469135802469,0.256172839506173,0.191588785046729,0.19645732689211,0.180124223602484,0.184451219512195,0.192248062015504,0.195007800312012,0.194144838212635,0.193910256410256,0.261205564142195,0.189406099518459,0.527950310559006,0.187116564417178,0.160741885625966,0.25,0.177115987460815,0.0518867924528302,0.263239875389408,0,0.0222575516693164,0,0.0156985871271586,0,0.00463678516228748,0,0.185534591194969,0.181089743589744,0.20096463022508,0.184542586750789,0,0,0,0,0,0,0,0,0.318042813455657,0.456828885400314,0.211656441717791,0,0,0,0,0,0,0.015625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990740740740741,0,0.266871165644172,0.987361769352291,0,0,0,0,0.122641509433962,0.0127388535031847,0,0,0.0111111111111111,0.0031496062992126,0.0166414523449319,0.258970358814353,0.0031201248049922,0,0.181959564541213,0,0,0.168224299065421,0,0.0579029733959311,0,0.00471698113207547,0,0,0,0.00463678516228748,0,0,0,0,0,0,0,0,0,0,0.184294871794872,0,0,0,0.180533751962323,0.00478468899521531,0,0,0,0,0,0,0.25511811023622,0.733644859813084,0,0,0,0,0,0,0,0,0.156441717791411,0,0,0,0,0,0.0568356374807988,0,0,0,0,0,0,0,0,0,0,0.264385692068429,0,0.182410423452769,0.933229813664596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0.990536277602524,1,0.246511627906977,0.274193548387097,0,0,0,0,0,0,0,0,0.351393188854489,0.180834621329212,0.33974358974359,0.239095315024233,0,0,0,0,0,0.0253164556962025,0.0778816199376947,0.443381180223285,0.23159509202454,0.806349206349206,0.225352112676056,0.166407465007776,0,0,0,0,0,0.0241935483870968,0,0,0.135922330097087,0,0.366459627329193,0.281098546042003,0.587677725118483,0.276497695852535,0.355737704918033,0.340625,0.226904376012966,0.221169036334913,0.242276422764228,0.346875,0.357827476038339,0.235015772870662,0.226209048361934,0.245192307692308,0.34012539184953,0.344667697063369,0.355519480519481,0.232,0.236541598694943,0.233908948194662,0.229299363057325,0.140065146579805,0.344605475040258,0.221138211382114,0.2128,0.214983713355049,0.257234726688103,0.253164556962025,0.242857142857143,0.365814696485623,0.256410256410256,0.347687400318979,0.224489795918367,0.241214057507987,0.2326656394453,0.340495867768595,0.366129032258065,0.18341307814992,0.242671009771987,0.350961538461538,0.223662884927066,0.233070866141732,0.326923076923077,0.227564102564103,0.271241830065359,0.224555735056543,0.2375,0.233070866141732,0.245585874799358,0.252764612954186,0.227124183006536,0.334394904458599,0.229752066115702,0.523125996810207,0.229329173166927,0.210191082802548,0.350081037277148,0.225396825396825,0.0759493670886076,0.347687400318979,0,0.0448,0,0.0205371248025276,0,0.00317965023847377,0,0.223140495867769,0.222222222222222,0.247540983606557,0.23739837398374,0,0,0,0,0,0,0,0,0.400309119010819,0.424,0.242283950617284,0.0015220700152207,0,0,0,0,0,0.032967032967033,0,0,0,0.990551181102362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.354430379746835,1,0,0,0,0,0.150159744408946,0.0164473684210526,0,0,0.0113821138211382,0.00489396411092985,0.02,0.356466876971609,0.00802568218298555,0,0.262738853503185,0,0.00158227848101266,0.214511041009464,0,0.0810810810810811,0,0.00474683544303797,0,0,0,0.00786163522012579,0,0,0,0,0,0,0,0,0,0,0.235772357723577,0,0,0,0.232854864433812,0.0065252854812398,0,0,0,0,0,0,0.352180936995153,0.707547169811321,0,0,0,0,0,0,0,0,0.187106918238994,0,0,0,0,0,0.0768025078369906,0,0,0,0,0,0,0,0,0,0,0.339256865912762,0,0.221487603305785,0.919175911251981,0.988924050632911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0.183734939759036,0.246511627906977,1,0.5734375,0,0.00303951367781155,0,0,0,0,0,0,0.747058823529412,0.882265275707899,0.716049382716049,0.987480438184664,0,0,0,0,0,0.0907692307692308,0.13984962406015,0.809815950920245,0.977511244377811,0.0424886191198786,0.981873111782477,0.454680534918276,0,0,0,0,0,0.0015527950310559,0,0,0.838212634822804,0.00154320987654321,0.757530120481928,1,0.0717488789237668,0.575624082232012,0.734883720930233,0.756797583081571,0.98297213622291,0.984779299847793,0.984779299847793,0.776758409785933,0.770614692653673,0.983333333333333,0.982430453879941,0.995391705069124,0.774583963691377,0.738872403560831,0.769230769230769,0.981651376146789,0.984472049689441,0.980332829046899,0.981954887218045,0.834645669291339,0.75,0.981191222570533,0.981538461538462,0.980030721966206,0.584097859327217,0.564885496183206,0.561933534743202,0.704615384615385,0.56969696969697,0.769465648854962,0.983180428134557,0.983257229832572,0.978883861236802,0.76605504587156,0.760432766615147,0.44954128440367,0.570987654320988,0.76030534351145,0.980182926829268,0.983358547655068,0.747336377473364,0.98036253776435,0.591836734693878,0.981651376146789,0.980683506686478,0.983483483483483,0.984496124031008,0.579510703363914,0.979876160990712,0.727136431784108,0.982839313572543,0.0981873111782477,0.983333333333333,1,0.7673343605547,0.980182926829268,0.264350453172205,0.704545454545455,0,0.133942161339422,0,0.10590015128593,0,0.010590015128593,0,0.984544049459042,0.978294573643411,0.987635239567233,0.987635239567233,0,0,0,0,0,0,0,0,0.707898658718331,0.325688073394495,0.0490341753343239,0,0,0,0,0,0,0.123695976154993,0,0,0,0.180576631259484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259146341463415,0,0.769924812030075,0.265337423312883,0,0,0,0,0.863842662632375,0.00617283950617284,0,0,0.0666666666666667,0.0694864048338369,0.0865102639296188,0.799696509863429,0.267281105990783,0,0.646879756468798,0,0.00303951367781155,0.974085365853659,0,0.235920852359209,0,0.0683890577507599,0,0,0,0.0349544072948328,0,0,0,0,0,0,0,0,0,0,0.981481481481482,0,0,0,0.98159509202454,0.297971918876755,0,0,0,0,0,0,0.764341085271318,0.0605143721633888,0,0,0,0,0,0,0,0,0.883928571428571,0,0,0,0,0,0.313521545319465,0,0,0,0,0,0,0,0,0,0,0.77557251908397,0,0.976415094339623,0.166666666666667,0.17457886676876,0,0,0,0,0,0,0,0,0,0,0,0,0.00465116279069767,0,0.0077639751552795,0,0.0030441400304414,0.00302114803625378,0.00309597523219814
"10",0,0,0,0,0,0,0.213716108452951,0.274193548387097,0.5734375,1,0.0061633281972265,0,0,0,0,0,0,0,0.834905660377358,0.490683229813665,0.785714285714286,0.549180327868853,0,0,0,0,0,0.053968253968254,0.151326053042122,0.530744336569579,0.533751962323391,0.291139240506329,0.525477707006369,0.840062111801242,0,0,0,0,0,0.0611916264090177,0,0,0.419773095623987,0,0.800632911392405,0.647058823529412,0.533333333333333,1,0.825657894736842,0.780564263322884,0.533551554828151,0.524564183835182,0.5616,0.803514376996805,0.8032,0.540880503144654,0.515527950310559,0.542536115569823,0.77337559429477,0.829192546583851,0.820097244732577,0.549114331723027,0.52317880794702,0.544323483670295,0.5408,0.670510708401977,0.813008130081301,0.543513957307061,0.535885167464115,0.520900321543408,0.988871224165342,0.982511923688394,0.9824,0.831442463533225,0.984177215189873,0.792880258899676,0.531001589825119,0.50974025974026,0.5216,0.813114754098361,0.797101449275362,0.897435897435897,0.982229402261712,0.816129032258065,0.512820512820513,0.562197092084006,0.793214862681745,0.5344,0.975649350649351,0.527093596059113,0.545878693623639,0.536507936507936,0.544262295081967,0.982594936708861,0.527004909983633,0.843354430379747,0.549342105263158,0.5392,0.518167456556082,0.479806138933764,0.808441558441558,0.543689320388349,0.1728,0.77491961414791,0,0.082670906200318,0,0.0441640378548896,0,0.00636942675159236,0,0.518092105263158,0.514469453376206,0.517128874388255,0.546341463414634,0,0,0,0,0,0,0,0,0.81055900621118,0.206677265500795,0.47906976744186,0.0121765601217656,0,0,0,0,0,0.0603174603174603,0,0,0,0.21474358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287781350482315,0,0.817170111287758,0.280844155844156,0,0,0,0,0.432692307692308,0,0,0,0.0275526742301459,0.0313531353135314,0.043343653250774,0.786061588330632,0.0113636363636364,0,0.692063492063492,0,0,0.528846153846154,0,0.162903225806452,0,0.0160771704180064,0,0,0,0.0128617363344051,0,0,0,0,0,0,0,0,0,0,0.544262295081967,0,0,0,0.519292604501608,0.0283333333333333,0,0,0,0,0,0,0.803889789303079,0.355661881977671,0,0,0,0,0,0,0,0,0.481132075471698,0,0,0,0,0,0.167987321711569,0,0,0,0,0,0,0,0,0,0,0.776167471819646,0,0.535537190082645,0.3936,0.210191082802548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328407224958949,0,0,0,0
