ID	LT013011LU	LT017811RM	LT028264RL	LT044225RL	LT045399RL	LT055745RU	LT075094LU	LT077800RU	LT081282RM	LT102131RL	LT106997RU	LT115840LL	LT119682RL	LT120371LL	LT123313RM	LT132314LI	LT141224LL	LT141870LU	LT142159RU	LT148286LL	LT156171LL	LT163513RL	LT166240RM	LT171097RL	LT173597LL	LT180102RL	LT190870RU	LT197821RL	LT221983RM	LT241811LL	LT256221LL	LT265662LU	LT270821RU	LT280560LU	LT280646RU	LT282562RM	LT286300LU	LT290677RU
MI0015995_MIMAT0017981	0.122846998090636	-0.575276024554262	0.918055300078371	0.944240114620868	0.295214349130567	-0.0277482234976433	0.203152015610936	0.548193551372603	-0.854849178313519	0.886324585201954	-0.644638736314927	0.402325018278926	-0.337042677813182	-0.286921849119971	0.101800935606607	1.79698424279981	-1.03140123310715	0.208625656551865	-0.173230569723007	0.0196967877588621	0.356061020377796	-1.43147881090807	-0.410897940516786	0.129592367967602	1.94211867751924	2.30091032969079	-0.623156757782509	0.546024517666767	-0.201688695681405	0.101756088310648	0.219617150353479	-1.61672526071661	-0.482278494074384	0.510467620749579	1.11262444091921	-0.768228389066959	-0.326646997089062	-1.09129406220544
MI0015995_MIMAT0017982	0.644765417291137	-0.114516854592128	-0.459035615571829	-0.294012583892255	-0.88044918982504	0.974931259798866	-2.03297634381842	0.93235991178827	1.19777465653525	0.568665869479792	-0.390250596678631	-0.920042707826424	-0.331258812882432	-0.270828759990092	-1.18291782758186	-0.172370943695699	-0.204922930134557	0.181856112621964	-0.260190470887643	0.839531284192411	0.390740542304737	-0.934657992296503	-1.38918130836197	1.23785919014421	0.339174018139899	1.05503208333575	-0.680190170893857	-0.0903334853292477	-0.168506702666946	-0.0332330828784636	0.800057508927658	0.767627636339246	0.237489551378361	-0.897632807393678	-1.96748029326967	0.696223516949865	0.376178732942403	0.407819403611478
MI0000749_MIMAT0000692	-0.0160119530429232	0.776261918238045	-0.161937310647581	0.644010629206485	0.530689795033615	0.00101800530883953	1.68838646693713	-0.292767582974968	-0.0796834521999688	1.4090123065606	1.18677291392303	-0.528993439864384	0.487428403908635	0.784893140687143	-0.0146732473777202	0.876513084768799	1.44665300508434	1.18480392798979	0.713043051503396	-0.747694555476839	1.78657222544167	0.172814464095483	-1.42420052221155	0.520622638628392	0.851649643152806	0.504693130649683	0.566473716302338	0.65378709951693	0.422816777159048	0.651705792969841	0.803949441685321	-0.68622883829814	-1.2036882092496	0.597276976981619	-0.56953716983298	-0.317430334902321	-0.0303131158427563	-0.338471406964819
MI0000749_MIMAT0000693	-0.490788302286261	0.81536409801025	0.219754135788476	1.25244528074544	1.83530495914586	-1.11330930186542	1.47278327857187	0.217588113393537	-0.872673137605725	0.673989414719265	0.454859086429863	-0.472657313524262	-0.246781899869314	0.33695677414216	0.274987502882218	0.383109976622575	-0.725246850506842	1.46929033401323	-1.07908741788976	0.311483517525144	1.76720420893075	-0.429244459452602	-4.22998627007583	-1.29949386997966	0.516000930859765	-0.616787875871958	-0.0648223807097394	0.911532520441798	1.35339965751299	-0.529275045740387	0.284480772938065	0.600657576174165	0.132453352404042	-0.306797176288475	-1.91493548388889	-0.75646393757227	-1.81665394597059	-1.31919358433731
MI0000736_MIMAT0004674	-0.592627016087878	1.59088086367758	0.594830264676366	1.58254841671776	-0.0778255354104315	-0.139325177599148	1.27702734964924	-0.131052985323392	0.183132597347225	1.08140014383075	0.448238449275384	-0.991757195161818	-0.176406658763403	0.203198164743213	0.199016198761502	-0.161327366392249	-0.177484535466191	-0.347407921784936	-1.28681523841193	-1.73058552588663	1.27719508356717	-0.239082771575265	-2.4063918197593	-0.402999674723132	-0.454230197902784	0.564400345876756	0.15121277691426	-0.206265071398342	-0.436199225292827	0.349979611762148	-0.572878971997338	0.32632060570317	-0.235609144533765	-0.839598317092818	-0.170226595424201	-0.0821808882301631	-0.156402499004771	-0.543965386567033
MI0000736_MIMAT0000244	0.728298764267325	-1.18962031668614	-0.118004914893018	-0.709232572450538	-0.0408104695727227	2.56737884213694	0.475980592879401	0.833218145635152	0.710054622899071	0.408667647902896	0.846466829503391	-0.665882572266454	0.243643241248506	0.824374441516251	-0.863333018628164	-0.443054167065208	1.6262290334698	0.75910750844446	0.0255744937985966	-0.0335407026009999	-1.06335291006086	0.154476288228785	-0.915652153278843	1.13406138253808	0.827504310608375	1.31068328372414	-0.0801728973509907	0.531272904084797	0.139567159847718	1.92852670455022	1.20172304588745	0.891252307642471	-0.412982846433227	0.679800301982732	1.58454697187611	0.627680187190408	0.283397591932785	0.329918780002828
MI0017426_MIMAT0019943	0.725856066917795	0.196974961335412	0.246652227273276	-1.24644861923385	0.38089781294317	0.53716390179035	0.614866599212532	1.00640990063207	0.790875008120177	-0.938770353809436	0.376896265626638	0.0904668941842034	-2.05329623147377	0.748021009180613	-1.29170882314607	0.781912308397599	0.75847658747604	-0.385452577136935	-0.669513613387468	0.0333572862723185	-1.29457831690915	-0.809546504613798	-0.675435570330073	-0.661985667802192	-0.550852345818145	1.51260801585532	1.89539929674667	0.108657856525293	0.636150904126342	0.769426343887559	1.90995140780383	0.0657747248648718	0.69411707113431	-0.639619124124822	-0.628205862474647	0.922599672791643	-0.528554778935984	1.78430498253917
MI0000103_MIMAT0004513	-0.1269787779998	0.277696856240399	0.264557226763041	-0.280069026094609	0.477512414927228	0.88898216179908	-0.942026445160048	-0.525133079505477	0.201981856541483	-0.835305274924268	0.284902895987057	0.993775814713399	0.999532893624762	0.58047357540077	-1.14657137624944	-1.14702058487048	0.794146614514848	-0.152334900373233	0.770005860089515	-0.122185432101603	0.862528767710465	2.05465706998299	-0.720204368820493	0.831360267531715	-0.0741862220586199	-0.390546305660056	0.403813987373152	1.16008362702143	0.620638323094786	0.207314261022354	-0.426889040612949	-0.188347036202593	1.47802703304534	0.134068633584623	-0.837416544430918	0.0477790125448342	0.971863249481972	0.28499869223676
MI0000103_MIMAT0000099	0.58166758237325	0.26745447333539	0.183663313842735	-0.56560480701855	0.174260138753612	-0.393604922770185	0.585614053721025	0.23275864264404	1.00499436278662	-0.416545659549545	0.384373731101056	0.565023178952596	0.3242742727701	-0.0117764696526552	0.139625759052406	-1.64888116676703	0.229997733753215	1.16858519422961	0.945709186967417	0.323117515892705	0.299115092190171	1.00225750672487	0.137095943707733	0.0907035861083064	0.490086269350649	0.3927972266853	1.20810838867707	1.19852513142032	1.01107310910239	0.494444829295386	0.984330435316381	0.629713493838159	0.146668373390587	0.84649911997054	-0.558118341482909	-0.2707409699991	0.571266691186198	0.936198004820991
MI0014130_MIMAT0014979	-1.4948640014489	0.777896319172212	0.965612651446664	-0.412760291167243	0.586680281243904	0.862566852133417	-0.102589582538871	0.241239663816005	-0.140156533573431	-0.321844229388048	1.14096684052534	1.82084136391781	-1.63871405503995	0.0193912592679514	-0.378243533990588	-1.81357436381123	0.37303976700452	0.782329307549949	-1.32497785602563	1.13310589239228	0.0982478237573566	1.02192901042552	0.777176368586517	1.00386360211384	0.853829776692928	-0.553280889055937	0.174288151538006	0.274898100394458	0.72098853572318	1.99304467529229	1.11174766612789	0.348766740221249	-0.0848906488243285	0.315154588313165	0.955580127763097	0.791895378223495	0.342408581601917	0.520596061438471
MI0006397_MIMAT0005914	0.516451956709238	2.02143351843693	-0.371832987341559	-1.27445613891169	-0.560188102288882	-1.00886555121946	-0.427846706951179	1.19108238655091	-1.27445613891169	-1.27445613891169	0.0997317736291161	0.0278669644507674	-1.27445613891169	0.00756905331774561	-0.158987003326903	0.298631160883902	0.152015436251925	0.10916237814369	-1.27445613891169	-0.327509822586236	-1.27445613891169	-0.582887720753727	-0.0146282568290939	-1.27445613891169	0.303979711290822	1.46985429836689	-0.234890569867719	0.791622661937381	-1.27445613891169	-0.501283057348422	0.853001331458406	-0.461265006035983	-1.27445613891169	-0.474830288773749	-1.27445613891169	1.68920698653743	0.328967460134108	0.0868342385662665
MI0000483_MIMAT0000456	-0.318103791051339	0.370172058013831	0.13777144537649	0.197837724985835	0.983890209908363	2.22513809026821	-0.491419384976206	0.260135346178495	-0.00547642921905738	1.15131421175466	0.340252108038447	-1.65469322777726	0.306359946102168	1.32063359540657	-0.418140421443687	0.350684905572425	1.1286069081841	1.43003485526315	0.0395465033473894	-1.07629000861176	0.657735281415423	-0.841619831298846	-2.70934819775537	0.727622439358619	0.632961821259138	0.421341757187931	-0.59641247931291	0.500809868378982	-0.00468647512747865	0.681333903677076	1.07994681118349	-0.603465962364001	-1.04350504615173	-0.0986036375696139	0.751437171857094	-0.574303409560627	-1.36960724183471	0.208156746311594
MI0016760_MIMAT0019232	-0.542454510300562	1.23730650796873	-0.257803387101194	1.1101941402419	-0.958753853312825	-0.381704599570025	-0.807352610198322	-0.958753853312825	-0.272020021979547	1.50254496321876	-0.596014189328068	0.0208402396825538	-0.958753853312825	-0.958753853312825	0.930549022310295	-0.925995258386108	-0.111535200424455	0.0756635989839482	-0.100514601323378	-0.577827982439484	0.20528656959741	-0.958753853312825	-0.958753853312825	0.319509206653983	-0.595684150997783	-0.407535960824457	-0.958753853312825	2.63379298317235	0.407984976903477	-0.10747401031688	-0.958753853312825	-0.958753853312825	-0.958753853312825	-0.0819736659423119	-0.0748950186075507	0.0507211437696106	1.35443963487078	-0.958753853312825
MI0005567_MIMAT0004957	0.435077783524573	1.41540214184168	0.566655453645831	0.756576874874138	0.990789409138572	3.03743909058646	-0.632105762298923	0.124341619347768	-1.39605608262257	1.01874741201939	0.406178275244868	-1.39605608262257	0.498343315963068	-0.302463564248231	-1.39605608262257	0.0240815057243552	-1.39605608262257	0.687725096325951	0.33282310088272	-0.325525226977372	0.94884395692135	0.562714380460882	-0.821605208164219	-0.155315512671247	-1.39605608262257	-0.801232079070718	-0.509286356444995	-0.874881741111936	0.637244793344541	-0.736524349134837	0.418706674660254	-0.702388170079651	-0.424492722937142	-0.713959621094475	0.384432443085155	0.637479792926438	-0.0283044484662818	-1.39605608262257
MI0016761_MIMAT0018937	-1.46053324786076	-1.82365963124611	2.28857216512299	0.879374318970711	0.41770650320362	-1.10412774861543	0.745480812666035	-0.0955763338873898	-1.20487983476394	1.37378888718877	0.710069368245819	-0.202236598506907	0.773913697415308	0.348525110096737	-0.414591260091488	1.47885744786738	-1.2846866551372	0.490154254372792	-0.403102993831679	-0.213003725038846	0.94504895984077	0.362093865184519	-1.13952883163524	-0.804188595462005	0.444426825276705	-1.33491455617047	-0.502447828394386	0.616274422706583	-0.152970850460742	-0.414622199711957	-0.332535610096288	-0.350890053024268	0.996766172438324	1.37692963010185	-1.82365963124611	-0.152777759920328	-1.82365963124611	-0.869538192915137
MI0000239_MIMAT0000227	-1.28995209100462	0.479010199129203	0.666270002276347	0.5988816372498	1.15636232611235	2.43545859611401	-0.796725227697562	0.0932000799185455	0.0148853638288107	-0.00315330741279735	0.855681011003191	0.415580276161724	-0.866741277598066	-1.60870164333766	0.680318243556426	1.13860708819438	-1.32693361535598	0.462475216558066	-0.0181771223252098	1.00340816963066	1.34259067429654	0.176875975312407	-1.42078151668246	-1.020501037758	-0.230191048588922	-0.328158510601217	-0.781859441231682	-0.0518492948994153	0.785674434728655	0.725460933615539	-1.20042865111113	-0.822969544591088	0.214807080290917	1.06170018890162	0.293253758982452	0.89436016848171	-0.815654167368439	0.134319290978069
MI0003776_MIMAT0005792	-1.02460234962422	0.258945255570065	-0.396871454807318	0.68140478912237	0.641841061117569	0.694828694168935	0.141030382933509	-0.128609844090376	-0.470384917638523	1.70958865373069	0.996807465109983	-0.526694630567547	-0.0563184814905549	-0.728747987451627	0.205091038626403	0.361778733000594	-2.09810543936912	0.0663844206734263	-1.94800251124301	0.130112621714063	0.787475757642527	0.0723339735001039	-2.07468735243287	-1.004304546057	-1.04024724328975	-0.121692211276126	0.114591764197819	0.602879759369989	-3.33506953300065	-0.220199658895351	-0.694460617606583	-0.563301135066736	0.0778891842281116	-0.759549627352616	-0.693653379564785	-0.372469484291365	-1.11515557434872	0.0601832239822851
MI0005767_MIMAT0004985	-1.09203862446195	-1.84570299601066	-0.957716740694401	-0.491971205165324	0.249199353699757	0.785492042419553	-0.57620089041285	0.558322857277592	-0.634871288231399	1.27234831383233	-0.158593230295659	0.538622879661284	1.62408592015808	-0.183188300116496	-0.36634496649646	1.02664107137639	-0.772419568326498	0.312374175603726	-1.84570299601066	-0.418902310211616	1.20357161919496	-1.15280361797394	-1.02661539506544	0.396690212891841	-0.998965971587591	1.31291382037193	-0.121878950336572	-0.328389152861083	-0.114274950319517	1.14554513442642	0.281477713913244	-1.03958508963296	-1.23471346235781	-0.734970079993788	1.48136939924347	-0.255873864903939	-0.351026050878732	-1.11545161236808
MI0005545_MIMAT0004929	-1.0797310778804	1.32746568965094	-0.701130506495735	1.7303585243968	-0.836321797746536	-0.005800514939307	-0.962868823948906	-1.37484930368686	-0.485764832630316	1.61381927587846	-0.810445175647785	-0.60091240218409	-2.10890910376577	-1.05466411505957	0.507289540352056	-0.695975272655417	0.255438804578197	-0.0953291810335053	-0.733840991010215	-1.12605434037542	0.530257460393577	-0.480613986343878	-0.883518306706002	1.04123621991428	-0.566468957228717	-0.914578481393419	-0.802660091663855	1.42711822792276	0.0446708362501308	0.560994819235116	0.00828103502454441	-0.510552916230002	-0.184235089782273	-1.01322158324314	0.60756388942568	-0.886089779420657	0.500062472783068	0.816036628098293
MI0003560_MIMAT0004792	-0.353541108941258	1.90327832573557	-1.31184056415231	2.53029785292647	-0.567530987930318	-0.808396669100422	0.716941994105997	-0.966386357869537	-0.190447485945303	1.00080460397243	-0.802110911077497	-1.66627710145437	-0.79422066384958	-0.449318245462531	-0.110703227141787	-0.687533313722415	0.699761892640904	-0.369971015867897	-0.870415245215217	-1.18880214430888	2.20569914948707	0.0685440060859154	-1.28299522887821	0.104500009389173	-1.66627710145437	-0.588658067443437	-1.25806685341293	1.1109676019002	-0.398873752226704	0.523313108962734	-0.830880116850459	-0.633511889160603	-0.0861434718719289	-0.647833062141987	0.138196927864912	-0.502523995757131	-0.203967181319186	-1.13173392380975
MI0003560_MIMAT0003218	-1.047635216502	1.61109886439763	-0.61121318699497	1.93733341664629	-1.27004855369396	0.132225919096802	-0.782824219010999	-0.846833298415823	0.0625319068773997	1.0482134726379	-0.963028484243961	-1.16347499803393	-1.65009095346717	-0.382331882752083	0.104928696869942	-0.363329321282209	0.617591141053422	0.134595661582571	-1.59726056199219	-0.844824462104919	1.14706388823101	-0.922023706002412	-1.88920396484756	0.592930010724745	-0.503657203521963	-0.530956932302398	-1.43491533202516	1.119266922864	-0.675615848092957	0.0960896365972135	0.571280841739966	-0.629884727093909	0.0420301229062564	-0.931161000434261	0.42601135469267	-0.961854602354315	0.108688480965873	-0.0318460602872808
MI0000466_MIMAT0000441	0.316144298778741	3.25093187393614	-0.301557688499822	0.325684927245054	0.354958060477748	-0.398054916782178	0.991007840157031	-0.576030909970939	-0.221951430194587	0.597186317828152	-2.27152971830673	-1.47698928475529	0.234330946238668	0.848121430631306	0.388686006073949	0.433340197567538	-0.331640392501655	0.786612744657326	-0.894956473835579	-1.28928558693645	0.763299556691608	0.0208590407288397	-1.15036664040405	-0.0164952672617625	0.604543697806678	-2.03934915713217	-0.337592215905675	0.157661311351719	-0.0650310298943874	0.0440281157907758	0.464848881333388	-0.244929795909273	-0.0508834914847137	-0.375993849052577	-0.472979113482275	-1.13234749058355	0.562796437621351	-0.851579108462836
MI0000281_MIMAT0000231	-0.32594260304331	0.962987918456723	-0.797671136435284	0.0378614964975366	0.661764700485992	-0.263047792439964	-1.62037003295528	-0.0910607345896889	-0.292586332288832	0.763040245753386	0.829183854522015	-0.402882366703001	1.52166902500389	-0.221143260455857	0.127484466997331	-1.27866584218721	-0.435407635291006	-0.503324120475689	-0.689041336797624	-0.719347656562162	0.782881675393388	0.184074899694101	-2.23481985445438	-0.627971203328215	-0.772200110746943	0.715479522748101	-0.64748251031337	0.218161373563004	-1.92791989656765	-0.339573744143977	-1.22892225865999	-0.960058004943305	-0.205078853388984	-0.239615768427245	-0.534297355285075	-0.60659251764122	-0.30386150411273	-0.558880585843986
MI0000281_MIMAT0000232	-0.692345390001511	0.21826722738176	-0.657746186605964	0.891787081716489	1.12770387264846	0.0396622741919102	-1.05612068266399	0.292970485657102	-0.900539535686045	1.5055192783348	0.302574119948933	-1.71634485845662	0.645724653582977	0.0212718616755242	0.357865941525135	-0.392409055592462	-0.712011292143516	-0.42580297756286	-0.163477909809948	0.0508020933228916	0.167206514063631	-1.01617017704447	-2.83078038324182	-0.886240363643989	-0.446726415183094	1.04787496464645	-0.484424344948109	0.608138714452231	-2.02485402638375	-0.353416548852097	-0.665513077112978	-1.05247592646788	-0.873152759057652	-0.108096898264237	-0.847001971966319	-0.267646377831676	-0.611554438389245	-0.634465569298574
MI0000290_MIMAT0004564	-0.653745608319442	0.995211529893857	-1.37903057964837	0.035586742800984	-0.396087928830396	0.252197651195158	-1.85088561886625	0.280930439868003	-0.487880367138038	-0.364857574235499	-0.273064675473558	-0.860998447047749	1.32388594771273	0.458010804947343	0.424324820340863	-0.384172495417789	0.0113290492555341	-0.488224029080672	0.0695778490821021	-0.194967443657014	0.809888876631284	0.0989109939751135	-1.73001555668316	-0.498694080533493	-0.754721919475093	0.392480955336765	-0.623732363460165	-0.217584850751804	-1.20602592113867	-0.12499561996474	-1.17824650769323	-1.02832583310139	0.323715114137889	0.372843692957013	-1.05172620166109	0.185622599638528	0.00481415505925443	-0.430370156980095
MI0000290_MIMAT0000271	-0.143170577037166	0.369678984699355	-1.09878123014495	0.274959204733844	-0.0113059603289055	-0.221684417894014	0.0604787491854396	-0.519636363885043	-0.55690471638479	1.06075059601933	-0.0388832428741793	-0.908363014185951	-0.169949388305757	-0.320113749310112	0.476665193693908	-0.854913170666499	-1.04256555018561	-0.529465278792709	-0.812428375611829	-0.611572927236017	0.0850872430024661	-0.550358480852271	-1.2743063097964	-1.55549642059752	-0.491324421020607	0.291904993357772	-0.889445651931495	-0.308438613163296	-1.60077069849574	-0.386390159007122	-1.39999370966892	-1.074647567166	-0.61692400276596	-0.348505576120228	-1.35350950268305	-0.457847033746781	-0.416794226075066	-0.838426696763541
MI0003123_MIMAT0004763	-0.0309603544931682	1.83081550840223	-0.27306872129908	0.337908547851019	-0.364604334316712	0.451261397639612	-1.45962859914586	-0.036856861955828	-0.455594274402849	-1.64004083026235	-0.852677745562504	-0.049994278197531	1.104939890175	1.49216724565493	-1.240994428164	0.272350137044154	-0.577968758103133	-0.200873810004176	0.128078346974906	-0.883854992731121	1.48050488881466	0.380502018679874	-1.00357679131626	-1.11970006260058	-0.048854984228167	1.02324849510517	-0.296480846747528	-0.507248991946371	-0.787316768269619	-1.36344695011401	-0.221477877964521	-0.699158254965427	-0.0198849457343286	-0.899321173860596	-1.64004083026235	-0.579824039394346	-1.32806900953271	-1.15305467348366
MI0000270_MIMAT0000257	0.803485549929154	-1.56141865440147	0.738787602383392	0.164220371170682	-0.112583249609959	1.29310798710403	0.389584850903176	0.818298913977793	0.992349207229923	1.33921645145523	0.942764604817765	0.683300279897743	-1.17081337710706	0.0103263419353823	-1.12357014062757	0.704664808492742	-0.151740851236841	0.713918970343863	0.686147026543943	0.162030269657025	-0.475654987769162	0.669465409232003	-1.45793694509333	0.567741376928321	0.600144840777153	0.405499929327956	-0.0907483260402503	-0.409318765836378	0.58714338786659	0.283546258480031	0.649893812330706	1.08916999201149	0.127309049411978	-0.349867234973082	-0.269478177045559	0.712719108504638	-0.0569844733996373	-0.817360126538308
MI0000289_MIMAT0000270	0.825125019722079	-1.47441770643498	0.972560225368975	0.00604534951573246	0.324419051245863	0.749314624042846	1.18560041495369	0.964645491921062	0.777859076771492	0.460185729894875	0.836700520734496	-0.588800460352593	-0.346124420792946	0.217534510808745	-0.269219886605549	0.803542370166066	0.624538239580109	0.945039546289298	1.03069465590257	0.413710782848542	-0.646563749347314	-0.402981966506662	-0.910333524252523	0.695176889991767	1.40865293676208	0.53900707891714	0.938770594886081	0.414570354799007	1.30481902288462	0.106175632966284	0.128596118880763	1.70858929471312	-0.702456480847143	0.881367988348973	-0.0842497116304394	0.686075206296908	0.39581675612057	0.0993089496231583
