"LT017811RM",1
"LT108067RU",2
"LT089958RL",2
"LT259072LU",2
"LT166111RU",1
"LT139691RU",2
"LT096554LU",2
"LT017275LL",2
"LT079487LL",1
"LT142933RU",2
"LT024857LU",1
"LT222755RL",2
"LT072789RU",1
"LT197381LI",2
"LT262371RM",1
"LT264283RL",1
"LT190004RU",1
"LT045399RL",2
"LT177521RU",2
"LT158795LL",2
"LT083759RL",1
"LT280851LL",2
"LT235441RL",2
"LT169564RU",2
"LT126293RU",2
"LT084808LU",2
"LT191618LU",2
"LT157856LU",1
"LT055396LU",2
"LT205707LL",1
"LT028264RL",2
"LT157177RU",1
"LT059224RL",1
"LT223106RU",2
"LT251693LL",2
"LT197821RL",1
"LT277036RU",1
"LT130603LL",2
"LT013743LL",2
"LT243794RL",2
"LT184772RL",2
"LT91552LL",2
"LT122336LU",2
"LT220968RU",2
"LT141870LU",2
"LT168204LL",2
"LT028044RU",1
"LT077800RU",2
"LT123313RM",1
"LT296771LL",1
"LT234205RL",1
"LT066309LL",1
"LT111643RU",2
"LT184901RU",2
"LT072387LU",2
"LT258372RL",2
"LT230415RU",2
"LT203446LL",2
"LT044225RL",1
"LT253371RL",1
"LT095342LU",1
"LT067200LU",1
"LT041389RL",2
"LT121014LL",2
"LT213735RU",2
"LT024967LU",2
"LT271100LU",2
"LT021461RM",2
"LT063974LL",2
"LT286644RL",2
"LT056024RL",2
"LT102131RL",1
"LT028427LU",2
"LT205601LL",1
"LT221782LL",1
"LT139051LU",1
"LT131887LL",1
"LT043798LU",1
"LT100654RL",2
"LT230142RL",2
"LT216500LU",2
"LT001098RU",1
"LT021748RL",1
"LT243058RU",2
"LT196677RU",2
"LT269381RU",2
"LT222702LL",2
"LT178967RL",2
"LT022251RL",1
"LT282601LL",2
"LT270821RU",2
"LT152653LU",2
"LT249811RU",2
"LT090666LI",1
"LT274443LU",2
"LT059721LU",1
"LT228772LL",2
"LT160089RU",1
"LT084038RM",2
"LT217339RL",2
"LT253131RU",2
"LT236557RL",2
"LT118519RL",1
"LT123131RL",1
"LT134776LL",2
"LT147658RU",2
"LT199987LU",2
"LT168094RL",1
"LT050246RU",2
"LT046103LU",1
"LT022562LL",1
"LT112597RU",2
"LT290677RU",2
"LT264690LU",1
"LT100821RL",2
"LT184423LL",2
"LT188161LL",1
"LT148377LU",2
"LT070403LL",2
"LT244824RU",1
"LT158647RU",2
"LT195522RU",2
"LT111916LL",1
"LT059865RU",2
"LT265662LU",2
"LT102695LL",1
"LT083491LU",1
"LT229669RU",2
"LT234774LU",1
"LT107185RU",2
"LT144769RL",2
"LT019699RL",1
"LT159988RL",2
"LT119300LU",2
"LT126327LU",1
"LT228897LL",1
"LT112491RM",2
"LT238765RL",2
"LT128191LL",2
"LT221983RM",2
"LT211455LU",1
"LT203541RU",2
"LT195192RL",2
"LT056464LL",1
"LT271679LU",1
"LT212777RU",2
"LT299181LU",2
"LT167906LL",1
